mp_name,mp_age,mp_gender,mp_party,tweet_id,tweet_user,tweet_label,annotator,raw_text,clean_text,sent_label,sent_score,hate_label,hate_score,emo_optimism,emo_joy,emo_anger,translation,summary,pos_num_determinantes,pos_num_nouns,pos_num_verbs,pos_num_adjectives,pos_num_proper_nouns,pos_starts_with_pronoun,pos_ratio_noun_to_verb,Xwords,Xunique,Xtwice,Xav_length,Xmax_length,Xnumbers,Xlength_6,Xlength_3,Xstop,Xcharacter,Xcapital,Xpunctuation,Xsentence,Xsentence_par,Xword_par,Xchar_par,Xdet,Xprep,Xsing,Xplural,Xadv,Xnouns,Xpronouns,Xconj,Xpast,Xfuture,Xmentions,Xhashtag,Xurl,Xemoji,emo_sadness
Χρήστος Γιαννούλης,58,masculino,Συνασπισμός Ριζοσπαστικής Αριστεράς – Προοδευτική Συμμαχία,1384144504534421505,"Χρήστος Γιαννούλης
@giannoulis21",0,annotator_2,Μια ενδιαφέρουσα συζήτηση γύρω από τις τελευταίες εξελίξεις σχετικά με τη διάλυση του ΚΕΘΕΑ! Παρακολουθήστε την ζωντανά εδώ —&gt; https://t.co/VZ11WEZcNg https://t.co/etXYhQa1kf,! &gt;,neutral,0.7417335510253906,not hate,0.8386307954788208,0.5770686864852905,0.21304263174533844,0.12710295617580414,An interesting discussion about the recent developments on the solution of the ERDF! Follow up here — &gt; https://t.co/VZ11WEZcNg https://t.co/etXYhQa1kf, An interesting discussion about the recent developments on the solution of the ERDF! Follow up here — &gt; https://t.co/VZ11WEZcNg .,5,4,1,3,0,False,4.0,1,1.0,0.0,2.0,2,0.0,0.0,1.0,0.0,6,0.0,0.5,2,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.5988700564971752,
Χρήστος Γιαννούλης,58,masculino,Συνασπισμός Ριζοσπαστικής Αριστεράς – Προοδευτική Συμμαχία,1378957981346332672,"Χρήστος Γιαννούλης
@giannoulis21",-1,annotator_2,Μόνο ντροπή...Βαρέλι δίχως πάτο. https://t.co/ReUT029a3z,... .,neutral,0.8470752239227295,hate,0.8050522804260254,0.5671607255935669,0.16815067827701569,0.13278092443943024,Only shame... Barley right foot. https://t.co/REUT029a3z, Only shame... Barley right foot. Only shame .,0,3,0,0,0,False,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.8,1,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.44642857142857145,
Χρήστος Γιαννούλης,58,masculino,Συνασπισμός Ριζοσπαστικής Αριστεράς – Προοδευτική Συμμαχία,1402318559364198408,"Χρήστος Γιαννούλης
@giannoulis21",0,annotator_2,Το σύμπαν @kmitsotakis Άλλο σύμπαν https://t.co/EAGuCkuezg,,neutral,0.8783449530601501,not hate,0.9252731800079346,0.6463173031806946,0.16055969893932343,0.0966041088104248,https://t.co/EAGUCkuezg, CNN.com will feature a series of photos,2,2,0,0,0,False,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3103448275862069,
Χρήστος Γιαννούλης,58,masculino,Συνασπισμός Ριζοσπαστικής Αριστεράς – Προοδευτική Συμμαχία,1359507799282245635,"Χρήστος Γιαννούλης
@giannoulis21",0,annotator_2,"Οι συνθήκες επιβάλλουν να κάνουμε μία νέα εκκίνηση, με συνεννόηση, με ένα εθνικό σχέδιο για την αντιμετώπιση της πανδημίας σε υγειονομικό επίπεδο αλλά και των επιπτώσεων της στην οικονομία. https://t.co/SkMwYee1kp",", , .",neutral,0.7532893419265747,not hate,0.916832447052002,0.5895121097564697,0.20478172600269318,0.12511789798736572,"The conditions force us to do a new start, consensually, with a national plan to address the pandemic at a health level but also its impact on the economy. https://t.co/SkMwYee1kp"," The conditions force us to do a new start, consensually, with a national plan to address the pandemic at a health level but also its impact on the economy .",7,9,2,3,0,False,4.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.6,1,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.7417840375586855,
Χρήστος Γιαννούλης,58,masculino,Συνασπισμός Ριζοσπαστικής Αριστεράς – Προοδευτική Συμμαχία,1400064329253281793,"Χρήστος Γιαννούλης
@giannoulis21",x,annotator_2,Οι αποφάσεις Αυγενάκη φαντάζουν μνημείο πολιτικής ευφυίας μπροστά στο κατηγορητήριο του Μαξίμου https://t.co/jOwPG12cXD,,neutral,0.7422319054603577,not hate,0.8405909538269043,0.5544828176498413,0.22951500117778778,0.12047076225280762,Ignacia's decisions constitute a memory of political relief in front of the Maximo category https://t.co/jOwPG12cXD, Ignacia's decisions constitute a memory of political relief in front of the Maximo category .,3,5,1,1,1,False,5.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.7058823529411765,
Χρήστος Γιαννούλης,58,masculino,Συνασπισμός Ριζοσπαστικής Αριστεράς – Προοδευτική Συμμαχία,1399970483404259330,"Χρήστος Γιαννούλης
@giannoulis21",0,annotator_1,"Στις πόσες λαθροχειρίες της κυβέρνησης, στα πόσα ψέματα, στις πόσες αλχημείες ξυπνάει η συνείδηση των βουλευτών της συμπολίτευσης; 

Η ομιλία μου στη #vouli για τη συζήτηση και ψήφιση του σχεδίου νόμου για την εκλογή Δημοτικών και Περιφερειακών Αρχών.👇🏻👇🏻

https://t.co/oqb1FFI9Vi",", , ; vouli .",neutral,0.7902081608772278,not hate,0.8379119038581848,0.6224614977836609,0.17852599918842316,0.12844139337539673,"How many government actions, how many lies, how many changes does the consensus of the Members of the Conciliation open? My speech at #vouli on the debate and vote on the draft law on the election of the Civil and Regional Authorities.• https://t.co/oqb1FFI9Vi", Members of the Conciliation will vote on the draft law on the election of the Civil and Regional Authorities .,12,14,1,5,0,False,14.0,1,1.0,0.0,5.0,5,0.0,0.0,0.0,0.0,13,0.0,0.3076923076923077,1,1.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.7357142857142858,
Χρήστος Γιαννούλης,58,masculino,Συνασπισμός Ριζοσπαστικής Αριστεράς – Προοδευτική Συμμαχία,1391113338717941776,"Χρήστος Γιαννούλης
@giannoulis21",-1,annotator_1,Περιμένουμε εντός των επόμενων ωρών την αντίδραση της διοίκησης του ΟΑΣΘ που θα έπρεπε ήδη να υπάρχει! #christosgiannoulis  https://t.co/xL2I7elvjs,! christosgiannoulis,neutral,0.7928944826126099,not hate,0.5854772925376892,0.6606868505477905,0.1618233025074005,0.10769598931074142,We await within the next few hours the response of the OAST administration that should already exist! #Christosgyannoulis https://t.co/xL2I7elvjs, We await within the next few hours the response of the OAST administration that should already exist! #Christosgyannoulis .,4,4,2,1,0,False,2.0,1,1.0,0.0,18.0,18,0.0,1.0,0.0,0.0,20,0.0,0.05,2,2.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.5782312925170068,
andreasxanthos,51,femenino,SYRIZA,1391436117510078465,"andreasxanthos
@andreasxanthos",-1,tiebreak_rule,Προσβολή στη μνήμη του Σταύρου Καλλέργη η κυβερνητική μεθόδευση για το 8ωρο https://t.co/dmu6ji0HTN,8,neutral,0.7583858966827393,hate,0.8683505058288574,0.5498319268226624,0.19932422041893005,0.1351243555545807,At 8 o'clock https://t.co/dmu6ji0HTN, At 8 o'clock at 8:30 p.m. At 8,4,4,0,1,2,False,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6363636363636364,
andreasxanthos,51,femenino,SYRIZA,1405078725604036612,"andreasxanthos
@andreasxanthos",0,annotator_3,"Α. Ξανθός στη Βουλή για το αντεργατικό νομοσχέδιο της κυβέρνησης: ""Προστασία και όχι απορρύθμιση της εργασίας"" (Video) https://t.co/SKUMO4Y19s μέσω @YouTube",". : "" "" (Video)",neutral,0.8397970795631409,not hate,0.9744617342948914,0.6915950179100037,0.14046204090118408,0.08971250802278519,"A. Address to the Council on the anti-government bill: ""Protection and non-restruction of work"" (Video) https://t.co/SKUMO4Y19s via @YouTube"," Speech to Council on anti-government bill: ""Protection and non-restruction of work"" (Video)",4,8,0,1,0,False,,1,1.0,0.0,5.0,5,0.0,0.0,0.0,0.0,15,0.06666666666666667,0.4,1,1.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.6089743589743589,
andreasxanthos,51,femenino,SYRIZA,1381182764599369728,"andreasxanthos
@andreasxanthos",0,annotator_3,Β' μέρος της συνέντευξης στο iEidiseis και στον δημοσιογράφο Β. Σκουρή https://t.co/cHKtkek0af μέσω @ieidiseis,' iEidiseis .,neutral,0.8407062888145447,not hate,0.8134089708328247,0.614508330821991,0.18950676918029785,0.1008947491645813,Part B of the meeting in iEidiseis and in Journal B. Address https://t.co/0000Ktkek0af via @ieidiseis, Part B of the meeting in iEidiseis and in Journal B. Address .,3,4,0,1,0,False,,1,1.0,0.0,9.0,9,0.0,1.0,0.0,0.0,13,0.07692307692307693,0.15384615384615385,1,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.4818181818181818,
andreasxanthos,51,femenino,SYRIZA,1378811235769200642,"andreasxanthos
@andreasxanthos",1,annotator_2,"Πολιτική λύση στο πρόβλημα των δασικών χαρτών, με «πάγωμα» της διαδικασίας ανάρτησης, άμεση διόρθωση των λαθών και διευθέτηση του ιδιοκτησιακού καθεστώτος - Σύσκεψη τοπικών φορέων του Ρεθύμνου παρουσία του Τομεάρχη Περιβάλλοντος του ΣΥΡΙΖΑ-ΠΣ @SFamellos .
https://t.co/uymohHMZVD",", , - - .",neutral,0.7790359258651733,not hate,0.8602738976478577,0.5400111079216003,0.24268604815006256,0.13036799430847168,"Political solution to the problem of forest maps, with a ‘passenger’ of the dependency process, direct correction of errors and adjustment of the property regime - Local Conference of Rethimn authorities of the Environment of SIRIZA-SPS @Sfamellos . https://t.co/uymohHMZVD"," Political solution to the problem of forest maps, with a ‘passenger’ of the dependency process, direct correction of errors and adjustment of the property regime .",8,15,0,5,2,False,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.5555555555555556,1,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.7383512544802867,
andreasxanthos,51,femenino,SYRIZA,1390354959762444291,"andreasxanthos
@andreasxanthos",0,annotator_1,"Α. Ξανθός: ""Στην Ελλάδα το θέμα της πατέντας το ανέδειξε πολιτικά ο ΣΥΡΙΖΑ και ο Αλ. Τσίπρας"" | Συνέντευξη στον ρ/σ Alpha 989 (Ηχητικό) https://t.co/VwSQjOwzdD",". : "" . "" | / Alpha 989 ()",neutral,0.8436422348022461,not hate,0.9038565158843994,0.5815170407295227,0.19199709594249725,0.1354587972164154,"A. Ganthos: ""In Greece the issue of patents has been politically demonstrated by SIRIZA and A. Cyprus"" ► Contact with ρ/s Alpha 989 (Hythician) https://t.co/VwSQjOwzdD"," A. Ganthos: ""In Greece the issue of patents has been politically demonstrated by SIRIZA and A. Cyprus"" Contact with ρ/s Alpha 989 (Hythician)",6,7,1,1,3,False,7.0,1,1.0,0.0,5.0,5,0.0,0.0,0.0,0.0,26,0.038461538461538464,0.34615384615384615,2,2.0,1.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.5974842767295597,
andreasxanthos,51,femenino,SYRIZA,1351837913764556800,"andreasxanthos
@andreasxanthos",0,annotator_1,"Σήμερα Τετάρτη 20/1 στις 18:00 διαδικτυακή εκδήλωση του Δικτύου για Καθολική Κάλυψη Υγείας και την Υπεράσπιση της Δημόσιας Περίθαλψης με αντικείμενο συζήτησης “Εμβόλια χωρίς πατέντες για όλους: η ΕΕ μπροστά στην πρόκληση της καθολικής κάλυψης”.
https://t.co/YYwGd3oywh https://t.co/Jhngqsf1Pm",20/1 18:00 : .,neutral,0.8191818594932556,not hate,0.8426583409309387,0.5538041591644287,0.22388119995594025,0.13086791336536407,Today Tuesday 20/1 at 18:00 a.m. online exhibition of the Catholic Health Coverage Network and the Public Disclaimer on the subject of the discussion “Pensity without patents for all: EU in front of the universal coverage challenge”. https://t.co/YwGd3oywh https://t.co/Jhngqsf1Pm, Today Tuesday 20/1 at 18:00 a.m. online exhibition of the Catholic Health Coverage Network and the Public Disclaimer on the subject of the discussion “Pensity without patents for all: EU in front of the universal coverage challenge”,7,14,0,5,0,False,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,0.0,0.2857142857142857,1,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.6815068493150684,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1389113517983338497,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020
·
May 3, 2021",1,tiebreak_rule,"«Ως των αιχμαλώτων ελευθερωτής, και των πτωχών υπερασπιστής, ασθενούντων ιατρός, βασιλέων υπέρμαχος, Τροπαιοφόρε Μεγαλομάρτυς Γεώργιε, πρέσβευε Χριστώ τω Θεώ, σωθήναι τας ψυχάς ημών». ~Απολυτίκιο του Αγίου Γεωργίου Χρόνια πολλά! @ellinikilisi @velopky",", , , , , , . ~ !",neutral,0.7645056247711182,not hate,0.8701261878013611,0.6009523868560791,0.19865089654922485,0.1269391030073166,"""As the helpless freeman, and the desperate overprivileged, sick doctor, royal superhero, Tropaioforre Magalomatris Georgie, Christ of God, heals our souls.""=Apolitician of George's Age Many years! @llinikilisi @velopky"," ""As the helpless freeman, and the desperate overprivileged, sick doctor, royal superhero, Tropaioforre Magalomatris Georgie, Christ of God, heals our souls""",3,12,2,5,3,False,6.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0.0,0.5294117647058824,1,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.7609561752988048,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1387481584220131335,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020
·
Apr 28, 2021",-1,tiebreak_rule,Καλούμε την κυβέρνηση να αφήσει τους επικοινωνιακούς χειρισμούς και να σκύψει πάνω από την αγορά και την κοινωνία που στενάζει λόγω της ανικανότητας της. @ellinikilisi @gr_typ_el_lisi,.,neutral,0.77759850025177,not hate,0.8062846660614014,0.5610308647155762,0.23585546016693115,0.1264761984348297,We welcome the government to leave the communications services and get over the market and the society it suffers because of its disability. @llinikilisi @gr_type_el_lisi, We welcome the government to leave the communications services and get over the market and the society it suffers because of its disability . @llinikilisi @gr_type_el,5,5,4,1,0,False,1.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.7049180327868853,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1370068531182776327,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020",-1,tiebreak_rule,"Πως ο απεργός πείνας σχετίζεται με την Παιδεία, τους φοιτητικούς συλλόγους&amp;τα ΜΑΤ; Βρίσκονται σε σύγχυση ή είναι καθοδηγούμενοι;Το συστημικό δίπολο ΝΔ-Σύριζα μήπως""θρέφει"" την αντιπαράθεση;  Η @ellinikilisi έχει πει ξεκάθαρα:ΈΞΩ τα πολιτικά κόμματα απ'τα πανεπιστήμια! @velopky https://t.co/6EXdbb6H7h",", &amp; ; ; - """" ; : ' !",neutral,0.7710731625556946,not hate,0.7689350843429565,0.5828163623809814,0.22954733669757843,0.10973773151636124,"How does the unemployment pension relate to Education, the educational colleges &amp? Are they in a hurry or are guided?The systemal team of ND-Syrians may ""break"" the opposition? @llinikilisi has clearly said: DO the political parts of the universities! @velopky https://t.co/6EXdbb6H7h"," The systemal team of ND-Syrians may ""break"" the opposition? @llinikilisi has clearly said: DO the political parts of the universities! @velopky . How does the unemployment pension relate to Education, the educational colleges &amp? Are they in a",8,10,4,4,1,False,2.5,1,1.0,0.0,3.0,3,0.0,0.0,0.0,0.0,24,0.0,0.5,1,1.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.6885245901639344,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1390681808782729216,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020",-1,tiebreak_rule,"Την ώρα που Μπάιντεν, Πούτιν, Μακρόν αλλά και ο παγκόσμιος οργανισμός υγείας υποστηρίζουν την άρση της πατέντας για τα εμβόλια κατά του κορωνοϊού, οι Γερμανοί δείχνουν πάλι το αληθινό τους πρόσωπο, υπερασπιζόμενοι τα κέρδη της Pfizer. https://t.co/Pc2Mcc5vlp",", , , , Pfizer.",neutral,0.77764493227005,not hate,0.7374255657196045,0.5429099202156067,0.22567035257816315,0.15189239382743835,"When Banden, Putin, Macron but also the World Health Organization support the refusal of the patent for vaccines against Koronioi, the Germans also show their true face above Pfizer's profits. https://t.co/PC2Mcc5vlp"," Banden, Putin, Macron but also the World Health Organization support the refusal of the patent for vaccines against Koronioi, the Germans also show their true face above Pfizer's profits .",10,8,3,3,3,False,2.67,1,1.0,0.0,6.0,6,0.0,0.0,0.0,0.0,15,0.06666666666666667,0.3333333333333333,1,1.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.7286821705426356,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1364832693515673600,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020",-1,tiebreak_rule,"Πέραν αυτού, ο Ταγίπ Ερντογάν, αναφέρθηκε στο Αιγαίο Πέλαγος με τουρκική ονομασία! Έρχονται μεγάλα προβλήματα με την Τουρκία &amp; η κυβέρνηση της ΝΔ, επιμένει σε διερευνητικές συνομιλίες επειδή της το ζήτησαν οι ""φίλοι"" της (ΗΠΑ-Γερμανία). Είμαστε μόνοι μας! @ellinikilisi @velopky https://t.co/bPIjrMn5TT",", , ! &amp; , """" (-). !",neutral,0.7569364905357361,not hate,0.5092498660087585,0.5428439378738403,0.253369003534317,0.12637503445148468,"After that, Thip Erdogan, mentioned in The Hague Replacement with Turkish Name! There are major problems with Turkey &amp; the government of the ND, insists on research talks because her ""friends"" (US-Germany). We are ours! @llinikilisi @velopky https://t.co/bPijrMn5TT"," Turkey is facing major problems with Turkey &amp; the government of the ND, insists on research talks because her ""friends"" (US-Germany). We are ours! @llinikilisi @velopky . After that, Thip Erdogan, mentioned in The Hague Replacement with",6,7,4,4,5,False,1.75,1,1.0,0.0,3.0,3,0.0,0.0,0.0,0.0,23,0.0,0.5652173913043478,1,1.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04878048780487805,0.0,0.024390243902439025,0.673202614379085,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1383703751324667905,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020",-1,annotator_3,"Η κυβέρνηση της ΝΔ μήπως ενδόμυχα τρομάζει στην ιδέα πως το εμβόλιο sputnik θα την ""στείλει στο σπίτι"" της;...
Ποιόν νομίζουν πως κοροϊδεύουν, οι κύριοι της ΝΔ, τον ελληνικό λαό ή τους εαυτούς τους;  Την @ellinikilisi σίγουρα όχι, πάντως! @velopky https://t.co/Z2FYmgqOi7","sputnik "" "" ;... , , ; , !",neutral,0.7798563241958618,not hate,0.9761446118354797,0.5621128082275391,0.23336711525917053,0.12135712057352066,"The government of ND may be afraid of the idea that the sputnik vaccine will ""sputnik send her home""?... Who thinks they care, the leaders of ND, the Greek people or their own? @lineikilisis certainly not! @velopky https://t.co/Z2FYmgqOi7"," The government of ND may be afraid of the idea that the sputnik vaccine will ""sputnik send her home""?... Who thinks they care, the leaders of ND, the Greek people or their own? @lineikilisis certainly not! @velopky .",10,7,4,1,2,False,1.75,1,1.0,0.0,7.0,7,0.0,1.0,0.0,0.0,26,0.0,0.4230769230769231,1,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.024390243902439025,0.6199261992619927,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1373946269966733318,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020",-1,annotator_3,"Δεν μπορεί η πανδημία να λειτουργεί ως «εργαλείο» για λήψη ανθελληνικών, «χριστιανοφοβικών» και αντικοινωνικών μέτρων!
Η @ellinikilisi καλεί επιτέλους την κυβέρνηση να υιοθετήσει τον συνδυασμό μέτρων που επισήμως έχει καταθέσει εδώ και μήνες. https://t.co/pKBlxuo7Vw",", ! .",neutral,0.7796931862831116,hate,0.832820475101471,0.5401103496551514,0.252864271402359,0.12352263182401657,"The pandemic can't function as a ""activation"" to take arbitrary, ""Christian"" and anti-social measures! @llinikilisi finally calls on the government to adopt the combination of measures which have been deliberately put here for months. https://t.co/pKBlxuo7Vw"," The pandemic can't function as a ""activation"" to take arbitrary, ""Christian"" and anti-social measures! @llinikilisi finally calls on the government to adopt the combination of measures which have been deliberately put here for months .",4,8,5,3,0,False,1.6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.6,1,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.7293233082706767,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1415988456094904322,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020
·
Jul 16, 2021",-1,annotator_3,"Η αφωνία όμως της ελληνικής κυβέρνησης είναι προκλητική &amp; παραπέμπει στις πλέον σκοτεινές εποχές της σύγχρονης ιστορίας μας.
Είναι πλέον απολύτως επιβεβλημένη η διακοπή κάθε συζήτησης με την Τουρκία&amp;η επιβολή συνολικού εμπάργκο στις οικονομικές&amp;εμπορικές συναλλαγές. @ellinikilisi",&amp; . &amp; &amp; .,neutral,0.7579745054244995,not hate,0.5765901207923889,0.5873237252235413,0.21621768176555634,0.12601269781589508,"The vote of the Greek Government, however, is a challenge &amp; refers to the most dark times of our modern history. It is more likely that each debate will be interrupted with Turkey; the imposition of a general market in economic &amp; commercial transactions. @llinikilisi"," The vote of the Greek Government, however, is a challenge &amp; refers to the most dark times of our modern history . It is more likely that each debate will be interrupted with Turkey; the imposition of a general market .",8,9,1,7,1,False,9.0,3,0.3333333333333333,0.0,3.0,3,0.0,0.0,0.0,0.0,21,0.0,0.38095238095238093,2,2.0,3.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.7773972602739726,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1419558471310131200,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020",0,annotator_3,"Η ερώτηση υπ.αρ. 8188/21-07-2021 με θέμα ""Σοβαρά προβλήματα στην υγειονομική περίθαλψη των στρατιωτικών που υπηρετούν στην Ήπειρο"" προς τους αρμόδιους Υπουργούς. @ellinikilisi @velopky https://t.co/8KpMRbYXeO",".. 8188/21-07-2021 "" "" .",neutral,0.8489854335784912,not hate,0.7540258765220642,0.6755777597427368,0.14869965612888336,0.10260036587715149,"Question No 8188/21-07-2021 on ""Serious problems in the health of the military serving in Cyprus"" to the competent ministers. @llinikilisi @velopky https://t.co/8KpMRbYXeO"," Question No 8188/21/21-07-2021 on ""Serious problems in the health of the military serving in Cyprus"" to the competent ministers . @llinikilisi @velopky . @lina Koulouloulisi @",5,8,1,4,0,False,8.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,0.0,0.3333333333333333,1,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.5817307692307693,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1365547774452891648,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020",1,annotator_3,"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ Κ.ΒΕΛΟΠΟΥΛΟΣ ΔΕΝ ΘΑ ΠΑΨΕΙ ΠΟΤΕ ΝΑ ΜΑΧΕΤΑΙ ΓΙΑ ΤΙΣ ΑΔΙΚΙΕΣ ΚΑΤΑ ΤΗΣ ΕΛΛΑΔΟΣ ΚΑΙ  ΕΛΛΗΝΩΝ!
#ΠΡΩΤΑ Η ΕΛΛΑΔΑ
#ΠΡΩΤΑ ΟΙ ΕΛΛΗΝΕΣ
@ellinikilisi https://t.co/gRDNnUuzMw",. !,neutral,0.6889680624008179,not hate,0.6554127335548401,0.3982135057449341,0.34038445353507996,0.13528625667095184,The Greek flag Mr. Bellopoulos will not take anything to be added to the originals of Greece and Greece! #before Greece #before the Greeks @llinikilis https://t.co/gRDNnUuzMw, The Greek flag Mr. Bellopoulos will not take anything to be added to the originals of Greece and Greece! #before Greece #before the Greeks @llinikilis .,5,12,1,0,1,False,12.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0.6666666666666666,1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.625,
ANASTASIA-EKATERINI ALEXOPOULOU,52,masculino,Νέα Δημοκρατία,1409405295885967360,"ANASTASIA-EKATERINI ALEXOPOULOU
@anaik2020",-1,annotator_3,"Ανενόχλητοι οι Τούρκοι στο Αιγαίο για ακόμη μια φορά. Δημιουργούν προηγούμενα  με αυτές τους τις συνεχείς ενεργείες και οι κύριοι της κυβέρνησης, απλά... χαμογελούν! @ellinikilisi @velopky https://t.co/e15kPhMkUb",". , ... !",neutral,0.7727649807929993,not hate,0.9937055110931396,0.6131598353385925,0.20839926600456238,0.10754846781492233,"The Turks in Iguaio are free for once more. They have previously created their continued energy and government leaders, just... smile! @llinikilisi @velopky https://t.co/e15kPhMkUb"," The Turks in Iguaio are free for once more. They have previously created their continued energy and government leaders, just... smile! @llinikilisi @velopky .",6,4,2,2,2,False,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.6666666666666666,1,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.6367924528301887,
